UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
PE,26,00104,Afogados da Ingazeira,42407
PE,26,00203,Afrânio,19349
PE,26,00302,Agrestina,24615
PE,26,00401,Água Preta,27221
PE,26,00500,Águas Belas,43713
PE,26,00609,Alagoinha,14355
PE,26,00708,Aliança,37372
PE,26,00807,Altinho,21185
PE,26,00906,Amaraji,18471
PE,26,01003,Angelim,10580
PE,26,01052,Araçoiaba,19936
PE,26,01102,Araripina,90104
PE,26,01201,Arcoverde,82003
PE,26,01300,Barra de Guabiraba,12616
PE,26,01409,Barreiros,42056
PE,26,01508,Belém de Maria,10829
PE,26,01607,Belém do São Francisco,18713
PE,26,01706,Belo Jardim,83647
PE,26,01805,Betânia,11981
PE,26,01904,Bezerros,64809
PE,26,02001,Bodocó,36129
PE,26,02100,Bom Conselho,46192
PE,26,02209,Bom Jardim,39278
PE,26,02308,Bonito,39163
PE,26,02407,Brejão,9399
PE,26,02506,Brejinho,8010
PE,26,02605,Brejo da Madre de Deus,51107
PE,26,02704,Buenos Aires,13254
PE,26,02803,Buíque,54425
PE,26,02902,Cabo de Santo Agostinho,216969
PE,26,03009,Cabrobó,31746
PE,26,03108,Cachoeirinha,20612
PE,26,03207,Caetés,30441
PE,26,03306,Calçado,11445
PE,26,03405,Calumbi,5367
PE,26,03454,Camaragibe,155771
PE,26,03504,Camocim de São Félix,17991
PE,26,03603,Camutanga,7972
PE,26,03702,Canhotinho,25090
PE,26,03801,Capoeiras,18890
PE,26,03900,Carnaíba,19513
PE,26,03926,Carnaubeira da Penha,12682
PE,26,04007,Carpina,83205
PE,26,04106,Caruaru,402290
PE,26,04155,Casinhas,13489
PE,26,04205,Catende,33279
PE,26,04304,Cedro,10845
PE,26,04403,Chã de Alegria,13461
PE,26,04502,Chã Grande,21224
PE,26,04601,Condado,25383
PE,26,04700,Correntes,17660
PE,26,04809,Cortês,10512
PE,26,04908,Cumaru,16252
PE,26,05004,Cupira,24301
PE,26,05103,Custódia,39403
PE,26,05152,Dormentes,17749
PE,26,05202,Escada,62252
PE,26,05301,Exu,33436
PE,26,05400,Feira Nova,22169
PE,26,05459,Fernando de Noronha,3316
PE,26,05509,Ferreiros,15794
PE,26,05608,Flores,20835
PE,26,05707,Floresta,31627
PE,26,05806,Frei Miguelinho,14070
PE,26,05905,Gameleira,17973
PE,26,06002,Garanhuns,151064
PE,26,06101,Glória do Goitá,30370
PE,26,06200,Goiana,85160
PE,26,06309,Granito,7206
PE,26,06408,Gravatá,91887
PE,26,06507,Iati,17605
PE,26,06606,Ibimirim,28760
PE,26,06705,Ibirajuba,7344
PE,26,06804,Igarassu,122312
PE,26,06903,Iguaracy,11366
PE,26,07000,Inajá,27488
PE,26,07109,Ingazeira,4959
PE,26,07208,Ipojuca,105638
PE,26,07307,Ipubi,30603
PE,26,07406,Itacuruba,4490
PE,26,07505,Itaíba,33691
PE,26,07604,Ilha de Itamaracá,25529
PE,26,07653,Itambé,36626
PE,26,07703,Itapetim,14232
PE,26,07752,Itapissuma,29463
PE,26,07802,Itaquitinga,17109
PE,26,07901,Jaboatão dos Guararapes,683285
PE,26,07950,Jaqueira,10483
PE,26,08008,Jataúba,16323
PE,26,08057,Jatobá,14463
PE,26,08107,João Alfredo,28903
PE,26,08206,Joaquim Nabuco,13506
PE,26,08255,Jucati,11975
PE,26,08305,Jupi,15943
PE,26,08404,Jurema,14027
PE,26,08453,Lagoa do Carro,18708
PE,26,08503,Lagoa de Itaenga,19915
PE,26,08602,Lagoa do Ouro,12364
PE,26,08701,Lagoa dos Gatos,14386
PE,26,08750,Lagoa Grande,24952
PE,26,08800,Lajedo,41786
PE,26,08909,Limoeiro,59125
PE,26,09006,Macaparana,24624
PE,26,09105,Machados,11471
PE,26,09154,Manari,26773
PE,26,09204,Maraial,9432
PE,26,09303,Mirandiba,14599
PE,26,09402,Moreno,57647
PE,26,09501,Nazaré da Mata,32153
PE,26,09600,Olinda,365402
PE,26,09709,Orobó,22438
PE,26,09808,Orocó,14100
PE,26,09907,Ouricuri,68329
PE,26,10004,Palmares,56615
PE,26,10103,Palmeirina,7154
PE,26,10202,Panelas,23449
PE,26,10301,Paranatama,12712
PE,26,10400,Parnamirim,19028
PE,26,10509,Passira,29719
PE,26,10608,Paudalho,59638
PE,26,10707,Paulista,362960
PE,26,10806,Pedra,23605
PE,26,10905,Pesqueira,65408
PE,26,11002,Petrolândia,35991
PE,26,11101,Petrolina,414083
PE,26,11200,Poção,10805
PE,26,11309,Pombos,26847
PE,26,11408,Primavera,14351
PE,26,11507,Quipapá,17974
PE,26,11533,Quixaba,6755
PE,26,11606,Recife,1587707
PE,26,11705,Riacho das Almas,21411
PE,26,11804,Ribeirão,34255
PE,26,11903,Rio Formoso,20460
PE,26,12000,Sairé,11218
PE,26,12109,Salgadinho,5620
PE,26,12208,Salgueiro,65635
PE,26,12307,Saloá,14173
PE,26,12406,Sanharó,18933
PE,26,12455,Santa Cruz,14320
PE,26,12471,Santa Cruz da Baixa Verde,11933
PE,26,12505,Santa Cruz do Capibaribe,104277
PE,26,12554,Santa Filomena,12402
PE,26,12604,Santa Maria da Boa Vista,42682
PE,26,12703,Santa Maria do Cambucá,14533
PE,26,12802,Santa Terezinha,10513
PE,26,12901,São Benedito do Sul,13479
PE,26,13008,São Bento do Una,51264
PE,26,13107,São Caitano,39117
PE,26,13206,São João,24772
PE,26,13305,São Joaquim do Monte,20440
PE,26,13404,São José da Coroa Grande,19468
PE,26,13503,São José do Belmonte,36752
PE,26,13602,São José do Egito,32491
PE,26,13701,São Lourenço da Mata,117759
PE,26,13800,São Vicente Férrer,17176
PE,26,13909,Serra Talhada,98143
PE,26,14006,Serrita,18759
PE,26,14105,Sertânia,34269
PE,26,14204,Sirinhaém,39233
PE,26,14303,Moreilândia,10849
PE,26,14402,Solidão,5403
PE,26,14501,Surubim,67515
PE,26,14600,Tabira,29093
PE,26,14709,Tacaimbó,14277
PE,26,14808,Tacaratu,24803
PE,26,14857,Tamandaré,24534
PE,26,15003,Taquaritinga do Norte,25497
PE,26,15102,Terezinha,6857
PE,26,15201,Terra Nova,9221
PE,26,15300,Timbaúba,47575
PE,26,15409,Toritama,43636
PE,26,15508,Tracunhaém,14393
PE,26,15607,Trindade,32086
PE,26,15706,Triunfo,15142
PE,26,15805,Tupanatinga,27009
PE,26,15904,Tuparetama,8252
PE,26,16001,Venturosa,17609
PE,26,16100,Verdejante,9474
PE,26,16183,Vertente do Lério,7782
PE,26,16209,Vertentes,22955
PE,26,16308,Vicência,27297
PE,26,16407,Vitória de Santo Antão,143799
PE,26,16506,Xexéu,11791
AL,27,00102,Água Branca,19550
AL,27,00201,Anadia,14193
AL,27,00300,Arapiraca,243661
AL,27,00409,Atalaia,38530
AL,27,00508,Barra de Santo Antônio,16735
AL,27,00607,Barra de São Miguel,8118
AL,27,00706,Batalha,17103
AL,27,00805,Belém,4820
AL,27,00904,Belo Monte,5898
AL,27,01001,Boca da Mata,21517
AL,27,01100,Branquinha,9786
AL,27,01209,Cacimbinhas,10701
AL,27,01308,Cajueiro,16605
AL,27,01357,Campestre,6807
AL,27,01407,Campo Alegre,32714
AL,27,01506,Campo Grande,8293
AL,27,01605,Canapi,15743
AL,27,01704,Capela,15068
AL,27,01803,Carneiros,9200
AL,27,01902,Chã Preta,6010
AL,27,02009,Coité do Nóia,11036
AL,27,02108,Colônia Leopoldina,15949
AL,27,02207,Coqueiro Seco,5700
AL,27,02306,Coruripe,51788
AL,27,02355,Craíbas,26115
AL,27,02405,Delmiro Gouveia,52809
AL,27,02504,Dois Riachos,9906
AL,27,02553,Estrela de Alagoas,15701
AL,27,02603,Feira Grande,23191
AL,27,02702,Feliz Deserto,4038
AL,27,02801,Flexeiras,9767
AL,27,02900,Girau do Ponciano,37335
AL,27,03007,Ibateguara,13992
AL,27,03106,Igaci,24452
AL,27,03205,Igreja Nova,22125
AL,27,03304,Inhapi,15417
AL,27,03403,Jacaré dos Homens,5182
AL,27,03502,Jacuípe,5432
AL,27,03601,Japaratinga,9443
AL,27,03700,Jaramataia,5075
AL,27,03759,Jequiá da Praia,9625
AL,27,03809,Joaquim Gomes,17386
AL,27,03908,Jundiá,4176
AL,27,04005,Junqueiro,24381
AL,27,04104,Lagoa da Canoa,18831
AL,27,04203,Limoeiro de Anadia,25197
AL,27,04302,Maceió,994464
AL,27,04401,Major Isidoro,17834
AL,27,04500,Maragogi,33232
AL,27,04609,Maravilha,9715
AL,27,04708,Marechal Deodoro,62341
AL,27,04807,Maribondo,13968
AL,27,04906,Mar Vermelho,3212
AL,27,05002,Mata Grande,22147
AL,27,05101,Matriz de Camaragibe,24330
AL,27,05200,Messias,15707
AL,27,05309,Minador do Negrão,4938
AL,27,05408,Monteirópolis,7341
AL,27,05507,Murici,25933
AL,27,05606,Novo Lino,10298
AL,27,05705,Olho d'Água das Flores,21132
AL,27,05804,Olho d'Água do Casado,8522
AL,27,05903,Olho d'Água Grande,4384
AL,27,06000,Olivença,11048
AL,27,06109,Ouro Branco,11699
AL,27,06208,Palestina,4410
AL,27,06307,Palmeira dos Índios,73596
AL,27,06406,Pão de Açúcar,24291
AL,27,06422,Pariconha,10803
AL,27,06448,Paripueira,14176
AL,27,06505,Passo de Camaragibe,14076
AL,27,06604,Paulo Jacinto,6697
AL,27,06703,Penedo,60189
AL,27,06802,Piaçabuçu,16201
AL,27,06901,Pilar,36499
AL,27,07008,Pindoba,2786
AL,27,07107,Piranhas,23053
AL,27,07206,Poço das Trincheiras,12974
AL,27,07305,Porto Calvo,24520
AL,27,07404,Porto de Pedras,9508
AL,27,07503,Porto Real do Colégio,20262
AL,27,07602,Quebrangulo,11305
AL,27,07701,Rio Largo,97435
AL,27,07800,Roteiro,6607
AL,27,07909,Santa Luzia do Norte,7065
AL,27,08006,Santana do Ipanema,47397
AL,27,08105,Santana do Mundaú,11568
AL,27,08204,São Brás,6557
AL,27,08303,São José da Laje,21193
AL,27,08402,São José da Tapera,31557
AL,27,08501,São Luís do Quitunde,31792
AL,27,08600,São Miguel dos Campos,53391
AL,27,08709,São Miguel dos Milagres,8687
AL,27,08808,São Sebastião,32701
AL,27,08907,Satuba,25000
AL,27,08956,Senador Rui Palmeira,12549
AL,27,09004,Tanque d'Arca,5909
AL,27,09103,Taquarana,19422
AL,27,09152,Teotônio Vilela,39161
AL,27,09202,Traipu,24124
AL,27,09301,União dos Palmares,60874
AL,27,09400,Viçosa,24423
SE,28,00100,Amparo do São Francisco,2206
SE,28,00209,Aquidabã,20542
SE,28,00308,Aracaju,628849
SE,28,00407,Arauá,10483
SE,28,00506,Areia Branca,18560
SE,28,00605,Barra dos Coqueiros,44384
SE,28,00670,Boquim,25038
SE,28,00704,Brejo Grande,8016
SE,28,01009,Campo do Brito,18646
SE,28,01108,Canhoba,3855
SE,28,01207,Canindé de São Francisco,27885
SE,28,01306,Capela,32716
SE,28,01405,Carira,20315
SE,28,01504,Carmópolis,14179
SE,28,01603,Cedro de São João,5482
SE,28,01702,Cristinápolis,17539
SE,28,01900,Cumbe,3906
SE,28,02007,Divina Pastora,4433
SE,28,02106,Estância,66978
SE,28,02205,Feira Nova,6207
SE,28,02304,Frei Paulo,14884
SE,28,02403,Gararu,11301
SE,28,02502,General Maynard,3111
SE,28,02601,Gracho Cardoso,5979
SE,28,02700,Ilha das Flores,8495
SE,28,02809,Indiaroba,16949
SE,28,02908,Itabaiana,108408
SE,28,03005,Itabaianinha,42114
SE,28,03104,Itabi,4823
SE,28,03203,Itaporanga d'Ajuda,35863
SE,28,03302,Japaratuba,16472
SE,28,03401,Japoatã,13707
SE,28,03500,Lagarto,105558
SE,28,03609,Laranjeiras,24170
SE,28,03708,Macambira,7024
SE,28,03807,Malhada dos Bois,3666
SE,28,03906,Malhador,11728
SE,28,04003,Maruim,15975
SE,28,04102,Moita Bonita,11288
SE,28,04201,Monte Alegre de Sergipe,14732
SE,28,04300,Muribeca,8033
SE,28,04409,Neópolis,16558
SE,28,04458,Nossa Senhora Aparecida,9496
SE,28,04508,Nossa Senhora da Glória,43255
SE,28,04607,Nossa Senhora das Dores,25537
SE,28,04706,Nossa Senhora de Lourdes,6404
SE,28,04805,Nossa Senhora do Socorro,202450
SE,28,04904,Pacatuba,12709
SE,28,05000,Pedra Mole,2818
SE,28,05109,Pedrinhas,7416
SE,28,05208,Pinhão,5769
SE,28,05307,Pirambu,8037
SE,28,05406,Poço Redondo,34723
SE,28,05505,Poço Verde,22214
SE,28,05604,Porto da Folha,27350
SE,28,05703,Propriá,27273
SE,28,05802,Riachão do Dantas,18579
SE,28,05901,Riachuelo,8875
SE,28,06008,Ribeirópolis,17362
SE,28,06107,Rosário do Catete,9499
SE,28,06206,Salgado,20772
SE,28,06305,Santa Luzia do Itanhy,13965
SE,28,06404,Santana do São Francisco,7530
SE,28,06503,Santa Rosa de Lima,4038
SE,28,06602,Santo Amaro das Brotas,11297
SE,28,06701,São Cristóvão,100360
SE,28,06800,São Domingos,10550
SE,28,06909,São Francisco,3323
SE,28,07006,São Miguel do Aleixo,3481
SE,28,07105,Simão Dias,44285
SE,28,07204,Siriri,7984
SE,28,07303,Telha,3373
SE,28,07402,Tobias Barreto,52613
SE,28,07501,Tomar do Geru,12145
SE,28,07600,Umbaúba,24538
BA,29,00108,Abaíra,7452
BA,29,00207,Abaré,18240
BA,29,00306,Acajutiba,14215
BA,29,00355,Adustina,14554
BA,29,00405,Água Fria,14871
BA,29,00504,Érico Cardoso,10948
BA,29,00603,Aiquara,4586
BA,29,00702,Alagoinhas,160662
BA,29,00801,Alcobaça,25494
BA,29,00900,Almadina,5327
BA,29,01007,Amargosa,38478
BA,29,01106,Amélia Rodrigues,24848
BA,29,01155,América Dourada,15583
BA,29,01205,Anagé,26715
BA,29,01304,Andaraí,13531
BA,29,01353,Andorinha,15485
BA,29,01403,Angical,14178
BA,29,01502,Anguera,11456
BA,29,01601,Antas,15061
BA,29,01700,Antônio Cardoso,11501
BA,29,01809,Antônio Gonçalves,11236
BA,29,01908,Aporá,16379
BA,29,01957,Apuarema,7114
BA,29,02005,Aracatu,14422
BA,29,02054,Araçás,11946
BA,29,02104,Araci,50336
BA,29,02203,Aramari,10122
BA,29,02252,Arataca,10463
BA,29,02302,Aratuípe,8981
BA,29,02401,Aurelino Leal,11409
BA,29,02500,Baianópolis,14110
BA,29,02609,Baixa Grande,18680
BA,29,02658,Banzaê,12309
BA,29,02708,Barra,53528
BA,29,02807,Barra da Estiva,27582
BA,29,02906,Barra do Choça,38481
BA,29,03003,Barra do Mendes,14345
BA,29,03102,Barra do Rocha,5920
BA,29,03201,Barreiras,170667
BA,29,03235,Barro Alto,13911
BA,29,03276,Barrocas,15743
BA,29,03300,Barro Preto,5966
BA,29,03409,Belmonte,20567
BA,29,03508,Belo Campo,19042
BA,29,03607,Biritinga,15606
BA,29,03706,Boa Nova,14052
BA,29,03805,Boa Vista do Tupim,17307
BA,29,03904,Bom Jesus da Lapa,68704
BA,29,03953,Bom Jesus da Serra,10028
BA,29,04001,Boninal,14104
BA,29,04050,Bonito,16393
BA,29,04100,Boquira,19829
BA,29,04209,Botuporã,11411
BA,29,04308,Brejões,13272
BA,29,04407,Brejolândia,9377
BA,29,04506,Brotas de Macaúbas,12169
BA,29,04605,Brumado,74095
BA,29,04704,Buerarema,15056
BA,29,04753,Buritirama,20212
BA,29,04803,Caatiba,6224
BA,29,04852,Cabaceiras do Paraguaçu,17039
BA,29,04902,Cachoeira,30550
BA,29,05008,Caculé,23246
BA,29,05107,Caém,10729
BA,29,05156,Caetanos,11500
BA,29,05206,Caetité,54572
BA,29,05305,Cafarnaum,18039
BA,29,05404,Cairu,18486
BA,29,05503,Caldeirão Grande,13566
BA,29,05602,Camacan,22756
BA,29,05701,Camaçari,319394
BA,29,05800,Camamu,31775
BA,29,05909,Campo Alegre de Lourdes,32377
BA,29,06006,Campo Formoso,74894
BA,29,06105,Canápolis,10612
BA,29,06204,Canarana,24989
BA,29,06303,Canavieiras,34343
BA,29,06402,Candeal,7969
BA,29,06501,Candeias,75083
BA,29,06600,Candiba,13425
BA,29,06709,Cândido Sales,26465
BA,29,06808,Cansanção,39556
BA,29,06824,Canudos,16662
BA,29,06857,Capela do Alto Alegre,11055
BA,29,06873,Capim Grosso,35228
BA,29,06899,Caraíbas,10260
BA,29,06907,Caravelas,21229
BA,29,07004,Cardeal da Silva,8634
BA,29,07103,Carinhanha,30375
BA,29,07202,Casa Nova,75815
BA,29,07301,Castro Alves,25471
BA,29,07400,Catolândia,3560
BA,29,07509,Catu,50153
BA,29,07558,Caturama,9115
BA,29,07608,Central,16849
BA,29,07707,Chorrochó,10929
BA,29,07806,Cícero Dantas,32268
BA,29,07905,Cipó,17836
BA,29,08002,Coaraci,17663
BA,29,08101,Cocos,19817
BA,29,08200,Conceição da Feira,21499
BA,29,08309,Conceição do Almeida,16184
BA,29,08408,Conceição do Coité,71316
BA,29,08507,Conceição do Jacuípe,37409
BA,29,08606,Conde,24434
BA,29,08705,Condeúba,17571
BA,29,08804,Contendas do Sincorá,4490
BA,29,08903,Coração de Maria,28258
BA,29,09000,Cordeiros,7763
BA,29,09109,Coribe,14464
BA,29,09208,Coronel João Sá,17593
BA,29,09307,Correntina,34179
BA,29,09406,Cotegipe,13472
BA,29,09505,Cravolândia,4514
BA,29,09604,Crisópolis,20343
BA,29,09703,Cristópolis,14514
BA,29,09802,Cruz das Almas,63203
BA,29,09901,Curaçá,36021
BA,29,10008,Dário Meira,11094
BA,29,10057,Dias d'Ávila,75053
BA,29,10107,Dom Basílio,12309
BA,29,10206,Dom Macedo Costa,4588
BA,29,10305,Elísio Medrado,8066
BA,29,10404,Encruzilhada,19535
BA,29,10503,Entre Rios,39902
BA,29,10602,Esplanada,34146
BA,29,10701,Euclides da Cunha,64547
BA,29,10727,Eunápolis,120515
BA,29,10750,Fátima,18469
BA,29,10776,Feira da Mata,5825
BA,29,10800,Feira de Santana,657948
BA,29,10859,Filadélfia,18573
BA,29,10909,Firmino Alves,5006
BA,29,11006,Floresta Azul,11442
BA,29,11105,Formosa do Rio Preto,27421
BA,29,11204,Gandu,33938
BA,29,11253,Gavião,4493
BA,29,11303,Gentio do Ouro,11263
BA,29,11402,Glória,16072
BA,29,11501,Gongogi,5567
BA,29,11600,Governador Mangabeira,21314
BA,29,11659,Guajeru,8225
BA,29,11709,Guanambi,93065
BA,29,11808,Guaratinga,19490
BA,29,11857,Heliópolis,13074
BA,29,11907,Iaçu,25333
BA,29,12004,Ibiassucê,10754
BA,29,12103,Ibicaraí,22200
BA,29,12202,Ibicoara,21690
BA,29,12301,Ibicuí,14306
BA,29,12400,Ibipeba,17128
BA,29,12509,Ibipitanga,14316
BA,29,12608,Ibiquera,3837
BA,29,12707,Ibirapitanga,26794
BA,29,12806,Ibirapuã,9259
BA,29,12905,Ibirataia,19375
BA,29,13002,Ibitiara,15062
BA,29,13101,Ibititá,17509
BA,29,13200,Ibotirama,27670
BA,29,13309,Ichu,6415
BA,29,13408,Igaporã,16047
BA,29,13457,Igrapiúna,13528
BA,29,13507,Iguaí,21897
BA,29,13606,Ilhéus,189028
BA,29,13705,Inhambupe,35397
BA,29,13804,Ipecaetá,14064
BA,29,13903,Ipiaú,42507
BA,29,14000,Ipirá,59264
BA,29,14109,Ipupiara,10318
BA,29,14208,Irajuba,6255
BA,29,14307,Iramaia,11060
BA,29,14406,Iraquara,24759
BA,29,14505,Irará,29509
BA,29,14604,Irecê,78425
BA,29,14653,Itabela,29563
BA,29,14703,Itaberaba,68244
BA,29,14802,Itabuna,196676
BA,29,14901,Itacaré,29337
BA,29,15007,Itaeté,13822
BA,29,15106,Itagi,14314
BA,29,15205,Itagibá,15792
BA,29,15304,Itagimirim,6512
BA,29,15353,Itaguaçu da Bahia,12683
BA,29,15403,Itaju do Colônia,6157
BA,29,15502,Itajuípe,19249
BA,29,15601,Itamaraju,62065
BA,29,15700,Itamari,7219
BA,29,15809,Itambé,25108
BA,29,15908,Itanagra,6087
BA,29,16005,Itanhém,18258
BA,29,16104,Itaparica,20369
BA,29,16203,Itapé,10658
BA,29,16302,Itapebi,9501
BA,29,16401,Itapetinga,68735
BA,29,16500,Itapicuru,33254
BA,29,16609,Itapitanga,10630
BA,29,16708,Itaquara,8448
BA,29,16807,Itarantim,17517
BA,29,16856,Itatim,16375
BA,29,16906,Itiruçu,11261
BA,29,17003,Itiúba,35491
BA,29,17102,Itororó,16945
BA,29,17201,Ituaçu,18493
BA,29,17300,Ituberá,22299
BA,29,17334,Iuiu,11532
BA,29,17359,Jaborandi,9592
BA,29,17409,Jacaraci,14901
BA,29,17508,Jacobina,86649
BA,29,17607,Jaguaquara,47738
BA,29,17706,Jaguarari,34440
BA,29,17805,Jaguaripe,18300
BA,29,17904,Jandaíra,9535
BA,29,18001,Jequié,168733
BA,29,18100,Jeremoabo,39501
BA,29,18209,Jiquiriçá,14066
BA,29,18308,Jitaúna,14815
BA,29,18357,João Dourado,25799
BA,29,18407,Juazeiro,254481
BA,29,18456,Jucuruçu,9944
BA,29,18506,Jussara,16956
BA,29,18555,Jussari,6059
BA,29,18605,Jussiape,7585
BA,29,18704,Lafaiete Coutinho,4221
BA,29,18753,Lagoa Real,14546
BA,29,18803,Laje,21704
BA,29,18902,Lajedão,3986
BA,29,19009,Lajedinho,3621
BA,29,19058,Lajedo do Tabocal,7702
BA,29,19108,Lamarão,9305
BA,29,19157,Lapão,26998
BA,29,19207,Lauro de Freitas,217960
BA,29,19306,Lençóis,11170
BA,29,19405,Licínio de Almeida,12208
BA,29,19504,Livramento de Nossa Senhora,46249
BA,29,19553,Luís Eduardo Magalhães,116662
BA,29,19603,Macajuba,10758
BA,29,19702,Macarani,22596
BA,29,19801,Macaúbas,43725
BA,29,19900,Macururé,7455
BA,29,19926,Madre de Deus,19173
BA,29,19959,Maetinga,7212
BA,29,20007,Maiquinique,9011
BA,29,20106,Mairi,18161
BA,29,20205,Malhada,15834
BA,29,20304,Malhada de Pedras,8972
BA,29,20403,Manoel Vitorino,14295
BA,29,20452,Mansidão,14484
BA,29,20502,Maracás,29197
BA,29,20601,Maragogipe,37225
BA,29,20700,Maraú,25626
BA,29,20809,Marcionílio Souza,9507
BA,29,20908,Mascote,13941
BA,29,21005,Mata de São João,44839
BA,29,21054,Matina,10629
BA,29,21104,Medeiros Neto,22925
BA,29,21203,Miguel Calmon,25317
BA,29,21302,Milagres,11434
BA,29,21401,Mirangaba,16185
BA,29,21450,Mirante,10523
BA,29,21500,Monte Santo,49823
BA,29,21609,Morpará,8232
BA,29,21708,Morro do Chapéu,35224
BA,29,21807,Mortugaba,11487
BA,29,21906,Mucugê,12650
BA,29,22003,Mucuri,40005
BA,29,22052,Mulungu do Morro,13625
BA,29,22102,Mundo Novo,17417
BA,29,22201,Muniz Ferreira,7443
BA,29,22250,Muquém do São Francisco,10796
BA,29,22300,Muritiba,30146
BA,29,22409,Mutuípe,20612
BA,29,22508,Nazaré,28403
BA,29,22607,Nilo Peçanha,12418
BA,29,22656,Nordestina,19500
BA,29,22706,Nova Canaã,14035
BA,29,22730,Nova Fátima,8264
BA,29,22755,Nova Ibiá,6701
BA,29,22805,Nova Itarana,8059
BA,29,22854,Nova Redenção,7708
BA,29,22904,Nova Soure,24906
BA,29,23001,Nova Viçosa,41551
BA,29,23035,Novo Horizonte,11565
BA,29,23050,Novo Triunfo,11197
BA,29,23100,Olindina,23085
BA,29,23209,Oliveira dos Brejinhos,21334
BA,29,23308,Ouriçangas,7939
BA,29,23357,Ourolândia,20037
BA,29,23407,Palmas de Monte Alto,20677
BA,29,23506,Palmeiras,10819
BA,29,23605,Paramirim,21009
BA,29,23704,Paratinga,30671
BA,29,23803,Paripiranga,27866
BA,29,23902,Pau Brasil,9584
BA,29,24009,Paulo Afonso,119128
BA,29,24058,Pé de Serra,13675
BA,29,24108,Pedrão,6415
BA,29,24207,Pedro Alexandre,14288
BA,29,24306,Piatã,20859
BA,29,24405,Pilão Arcado,37272
BA,29,24504,Pindaí,15146
BA,29,24603,Pindobaçu,19625
BA,29,24652,Pintadas,10656
BA,29,24678,Piraí do Norte,11429
BA,29,24702,Piripá,9255
BA,29,24801,Piritiba,17838
BA,29,24900,Planaltino,8254
BA,29,25006,Planalto,24036
BA,29,25105,Poções,50642
BA,29,25204,Pojuca,33608
BA,29,25253,Ponto Novo,18670
BA,29,25303,Porto Seguro,181007
BA,29,25402,Potiraguá,10636
BA,29,25501,Prado,37241
BA,29,25600,Presidente Dutra,15650
BA,29,25709,Presidente Jânio Quadros,12986
BA,29,25758,Presidente Tancredo Neves,29343
BA,29,25808,Queimadas,27362
BA,29,25907,Quijingue,26457
BA,29,25931,Quixabeira,9815
BA,29,25956,Rafael Jambeiro,20146
BA,29,26004,Remanso,42746
BA,29,26103,Retirolândia,14147
BA,29,26202,Riachão das Neves,22323
BA,29,26301,Riachão do Jacuípe,35118
BA,29,26400,Riacho de Santana,32103
BA,29,26509,Ribeira do Amparo,14525
BA,29,26608,Ribeira do Pombal,56170
BA,29,26657,Ribeirão do Largo,10039
BA,29,26707,Rio de Contas,13627
BA,29,26806,Rio do Antônio,13520
BA,29,26905,Rio do Pires,10801
BA,29,27002,Rio Real,36997
BA,29,27101,Rodelas,10801
BA,29,27200,Ruy Barbosa,29606
BA,29,27309,Salinas da Margarida,15568
BA,29,27408,Salvador,2568928
BA,29,27507,Santa Bárbara,21723
BA,29,27606,Santa Brígida,15421
BA,29,27705,Santa Cruz Cabrália,30862
BA,29,27804,Santa Cruz da Vitória,4721
BA,29,27903,Santa Inês,10628
BA,29,28000,Santaluz,39922
BA,29,28059,Santa Luzia,14377
BA,29,28109,Santa Maria da Vitória,40467
BA,29,28208,Santana,25520
BA,29,28307,Santanópolis,9023
BA,29,28406,Santa Rita de Cássia,28826
BA,29,28505,Santa Terezinha,10847
BA,29,28604,Santo Amaro,58413
BA,29,28703,Santo Antônio de Jesus,109267
BA,29,28802,Santo Estêvão,54940
BA,29,28901,São Desidério,34783
BA,29,28950,São Domingos,8693
BA,29,29008,São Félix,11198
BA,29,29057,São Félix do Coribe,15740
BA,29,29107,São Felipe,20918
BA,29,29206,São Francisco do Conde,40932
BA,29,29255,São Gabriel,19210
BA,29,29305,São Gonçalo dos Campos,41909
BA,29,29354,São José da Vitória,5451
BA,29,29370,São José do Jacuípe,10556
BA,29,29404,São Miguel das Matas,10634
BA,29,29503,São Sebastião do Passé,42936
BA,29,29602,Sapeaçu,18609
BA,29,29701,Sátiro Dias,16485
BA,29,29750,Saubara,11842
BA,29,29800,Saúde,10715
BA,29,29909,Seabra,48530
BA,29,30006,Sebastião Laranjeiras,9610
BA,29,30105,Senhor do Bonfim,77976
BA,29,30154,Serra do Ramalho,36119
BA,29,30204,Sento Sé,40147
BA,29,30303,Serra Dourada,17580
BA,29,30402,Serra Preta,18685
BA,29,30501,Serrinha,84428
BA,29,30600,Serrolândia,13831
BA,29,30709,Simões Filho,120394
BA,29,30758,Sítio do Mato,13935
BA,29,30766,Sítio do Quinto,14359
BA,29,30774,Sobradinho,26959
BA,29,30808,Souto Soares,17674
BA,29,30907,Tabocas do Brejo Velho,12368
BA,29,31004,Tanhaçu,21741
BA,29,31053,Tanque Novo,17770
BA,29,31103,Tanquinho,7983
BA,29,31202,Taperoá,18571
BA,29,31301,Tapiramutá,16253
BA,29,31350,Teixeira de Freitas,153332
BA,29,31400,Teodoro Sampaio,7301
BA,29,31509,Teofilândia,21827
BA,29,31608,Teolândia,15919
BA,29,31707,Terra Nova,11035
BA,29,31806,Tremedal,16691
BA,29,31905,Tucano,50959
BA,29,32002,Uauá,25441
BA,29,32101,Ubaíra,19162
